<Term> <Document> <Freq> <Weight>
product doc_670 2 0.381617
product doc_739 1 0.333915
product doc_745 1 0.333915
product doc_855 1 0.333915
product doc_859 2 0.267132
product doc_865 1 0.078568
product doc_909 3 0.667829
product doc_910 2 0.445219
product doc_93 1 0.333915
product doc_982 1 0.667829
profesion doc_49 1 0.602904
profession doc_604 1 0.678478
profession doc_605 2 1.085564
professor doc_833 1 0.274047
profil doc_473 2 0.356497
profil doc_620 2 0.772409
profil doc_627 1 0.331032
profil doc_73 1 0.193102
profil doc_914 1 0.463445
profound doc_126 1 0.257953
profound doc_159 1 0.229292
profound doc_353 1 0.343938
profound doc_412 2 1.031813
profound doc_422 2 0.825450
profound doc_56 1 0.515906
profound doc_608 1 0.294804
profound doc_64 3 1.238175
profound doc_681 1 0.206363
profus doc_572 1 1.507260
prog doc_740 1 0.502420
progenitor doc_438 2 0.317318
progest doc_1011 1 0.753630
progesteron doc_1006 1 0.339239
progesteron doc_596 1 0.271391
progestin doc_775 3 1.507260
progno doc_446 1 0.753630
prognosi doc_100 1 0.201240
prognosi doc_1013 1 0.134160
prognosi doc_1033 1 0.321985
prognosi doc_193 3 1.207442
prognosi doc_214 1 0.268320
prognosi doc_239 1 0.804961
prognosi doc_24 1 0.402481
prognosi doc_249 1 0.536641
prognosi doc_253 1 0.321985
prognosi doc_314 1 0.402481
prognosi doc_319 1 0.536641
prognosi doc_322 1 0.201240
prognosi doc_338 1 0.201240
prognosi doc_359 2 0.402481
prognosi doc_366 1 0.536641
prognosi doc_399 1 0.268320
prognosi doc_461 1 0.536641
prognosi doc_487 1 0.536641
prognosi doc_66 1 0.201240
prognosi doc_740 1 0.268320
prognosi doc_759 1 0.804961
prognosi doc_914 1 0.321985
prognosi doc_920 1 0.536641
prognosi doc_963 1 0.321985
prognosi doc_971 1 0.321985
prognosi doc_973 1 0.402481
prognost doc_487 1 0.746155
prognost doc_740 1 0.373077
prognost doc_745 1 0.559616
prognost doc_914 1 0.447693
prognost doc_920 1 0.746155
prognost doc_936 1 0.559616
program doc_110 2 1.009142
program doc_495 1 0.288326
program doc_616 1 1.009142
program doc_715 3 0.504571
program doc_718 2 0.807314
program doc_776 1 0.252286
program doc_806 2 1.009142
program doc_815 1 0.672761
program doc_822 1 0.403657
program doc_888 6 2.018284
progranulocyt doc_437 1 0.753630
progress doc_1021 2 0.699172
progress doc_103 1 0.699172
progress doc_115 3 0.699172
progress doc_116 1 0.155372
progress doc_126 2 0.349586
progress doc_139 1 0.699172
progress doc_173 1 0.349586
progress doc_232 1 0.279669
progress doc_238 1 0.233057
progress doc_248 1 0.466115
progress doc_25 2 0.466115
progress doc_261 1 0.466115
progress doc_288 1 0.233057
progress doc_325 1 0.349586
progress doc_352 1 0.279669
progress doc_400 1 0.174793
progress doc_413 1 0.466115
progress doc_416 1 0.466115
progress doc_455 1 0.233057
progress doc_495 1 0.199763
progress doc_510 1 0.279669
progress doc_521 1 0.349586
progress doc_575 1 0.279669
progress doc_618 1 0.349586
progress doc_670 1 0.199763
progress doc_694 1 0.155372
progress doc_700 1 0.127122
progress doc_71 1 0.233057
progress doc_712 1 0.116529
progress doc_719 1 0.199763
progress doc_752 1 0.466115
progress doc_841 1 0.093223
progress doc_850 1 0.199763
progress doc_871 1 0.466115
progress doc_880 1 0.233057
progress doc_887 1 0.233057
progress doc_888 1 0.233057
progress doc_927 1 0.155372
progress doc_948 1 0.466115
progress doc_955 1 0.699172
progress doc_960 1 0.466115
progress doc_963 1 0.279669
progress doc_980 1 0.087396
progynon doc_225 3 1.808712
project doc_104 1 0.224254
project doc_113 1 0.155253
project doc_244 1 0.201828
project doc_486 1 0.504571
project doc_70 1 0.336381
project doc_715 1 0.168190
project doc_733 1 0.183480
project doc_755 1 0.336381
project doc_913 1 0.288326
project doc_920 1 0.672761
projector doc_814 1 1.004840
prolactin doc_569 8 1.930975
prolactin doc_592 4 0.965488
prolactin doc_881 2 0.482744
prolactin doc_883 1 0.301715
prolaps doc_116 1 0.282027
prolaps doc_238 1 0.423040
prolaps doc_321 1 0.362606
prolif doc_232 1 0.422872
prolif doc_264 1 0.211436
prolif doc_284 1 0.264295
prolif doc_429 1 0.422872
prolif doc_438 1 0.111282
prolif doc_668 1 0.352393
prolif doc_94 1 0.422872
prolif doc_941 1 0.302052
prolifer doc_1008 1 0.135545
prolifer doc_1009 1 0.162655
prolifer doc_1016 1 0.232364
prolifer doc_1017 2 0.361455
prolifer doc_234 4 1.301237
prolifer doc_284 1 0.203318
prolifer doc_426 1 0.232364
prolifer doc_435 1 0.147868
prolifer doc_438 1 0.085608
prolifer doc_512 1 0.203318
prolifer doc_596 1 0.162655
prolifer doc_666 1 0.147868
prolifer doc_668 1 0.271091
prolifer doc_67 1 0.325309
prolifer doc_670 1 0.232364
prolifer doc_674 1 0.232364
prolifer doc_682 1 0.325309
prolifer doc_71 1 0.271091
prolifer doc_740 1 0.271091
prolifer doc_81 2 0.361455
prolifer doc_852 1 0.542182
prolifer doc_860 1 0.406636
prolifer doc_903 1 0.065062
prolifer doc_939 1 0.813273
prolifer doc_941 1 0.232364
prolong doc_1022 1 0.270517
prolong doc_1031 1 0.193226
prolong doc_126 1 0.169073
prolong doc_219 2 0.450861
prolong doc_25 2 0.450861
prolong doc_252 1 0.225431
prolong doc_273 2 0.676292
prolong doc_300 1 0.225431
prolong doc_346 3 0.338146
prolong doc_347 1 0.122962
prolong doc_348 1 0.225431
prolong doc_353 1 0.225431
prolong doc_365 2 0.450861
prolong doc_368 2 0.270517
prolong doc_370 1 0.338146
prolong doc_377 3 0.811551
prolong doc_378 3 0.338146
prolong doc_389 1 0.450861
prolong doc_438 1 0.071189
prolong doc_44 1 0.338146
prolong doc_459 1 0.225431
prolong doc_467 1 0.270517
prolong doc_525 1 0.338146
prolong doc_536 1 0.135258
prolong doc_548 1 0.225431
prolong doc_568 1 0.450861
prolong doc_569 4 0.541034
prolong doc_589 1 0.193226
prolong doc_601 1 0.270517
prolong doc_674 1 0.193226
prolong doc_691 1 0.338146
prolong doc_695 1 0.225431
prolong doc_702 1 0.338146
prolong doc_715 1 0.112715
prolong doc_740 1 0.225431
prolong doc_743 2 0.450861
prolong doc_771 2 0.676292
prolong doc_776 1 0.169073
prolong doc_784 1 0.193226
prolong doc_796 1 0.676292
prolong doc_799 1 0.150287
prolong doc_826 1 0.270517
prolong doc_84 1 0.169073
prolong doc_902 1 0.193226
prolong doc_929 1 0.169073
prolong doc_989 1 0.193226
prolong doc_991 1 0.676292
prolong doc_993 1 0.676292
promazin doc_799 2 0.669893
promi doc_496 1 0.602904
promin doc_1009 1 0.201828
promin doc_1013 1 0.168190
promin doc_172 1 0.403657
promin doc_195 1 0.504571
promin doc_206 1 0.144163
promin doc_25 1 0.336381
promin doc_46 1 0.504571
promin doc_54 1 0.336381
promin doc_633 1 0.096109
promin doc_813 1 0.672761
promis doc_209 1 0.302052
promis doc_287 1 0.422872
promis doc_329 1 0.422872
promis doc_43 1 0.704787
promis doc_593 1 0.192215
promis doc_618 2 1.057180
promis doc_726 1 0.528590
promis doc_917 1 0.704787
promot doc_298 1 0.282473
promot doc_425 2 0.282473
promot doc_459 1 0.329551
promot doc_571 1 0.282473
promot doc_576 1 0.329551
promot doc_580 1 0.197731
promot doc_581 2 0.304201
promot doc_595 1 0.395462
promot doc_597 1 0.164776
promot doc_695 1 0.329551
promot doc_852 1 0.659103
prompt doc_102 2 0.704787
prompt doc_252 1 0.352393
prompt doc_352 1 0.422872
prompt doc_715 1 0.176197
prompt doc_747 1 0.528590
prompt doc_934 1 0.352393
prompt doc_947 1 0.704787
prompt doc_949 1 0.422872
promptli doc_1023 1 0.804573
promptli doc_706 1 0.482744
promptli doc_710 1 0.804573
promptli doc_869 1 0.603430
promyelocyt doc_427 1 0.274047
pronas doc_987 1 0.167473
prone doc_789 1 0.678478
prone doc_898 1 0.452318
prong doc_195 1 0.753630
pronounc doc_102 1 0.294388
pronounc doc_1032 1 0.252333
pronounc doc_219 1 0.294388
pronounc doc_289 1 0.117755
pronounc doc_329 1 0.353266
pronounc doc_350 1 0.588777
pronounc doc_365 1 0.294388
pronounc doc_457 1 0.220791
pronounc doc_459 1 0.294388
pronounc doc_460 1 0.353266
pronounc doc_461 1 0.588777
pronounc doc_499 1 0.073597
pronounc doc_678 1 0.252333
pronounc doc_682 1 0.353266
pronounc doc_689 1 0.441583
pronounc doc_7 1 0.353266
pronounc doc_850 1 0.252333
pronounc doc_872 1 0.220791
proof doc_266 1 0.301715
proof doc_326 1 0.219429
proof doc_465 1 0.482744
proof doc_866 1 0.482744
propag doc_541 1 0.253824
propag doc_907 1 0.211520
propag doc_93 1 0.634560
proper doc_1003 1 0.969968
proper doc_1007 1 0.646645
proper doc_1028 1 0.969968
proper doc_126 1 0.242492
proper doc_252 1 0.323323
proper doc_339 1 0.323323
proper doc_384 2 0.387987
proper doc_53 2 1.939935
proper doc_609 1 0.193994
proper doc_620 1 0.323323
proper doc_78 1 0.277134
proper doc_994 1 0.193994
properli doc_380 1 0.268191
properli doc_528 1 0.241372
properli doc_804 1 0.344817
properli doc_82 1 0.804573
properti doc_1020 2 0.272125
properti doc_145 2 0.997790
properti doc_152 1 0.166298
properti doc_168 2 0.498895
properti doc_174 1 0.213812
properti doc_181 1 0.374171
properti doc_195 1 0.374171
properti doc_196 1 0.106906
properti doc_197 1 0.136062
properti doc_230 1 0.213812
properti doc_287 1 0.299337
properti doc_3 1 0.299337
properti doc_329 1 0.299337
properti doc_372 1 0.498895
properti doc_39 1 0.374171
properti doc_392 1 0.374171
properti doc_395 1 0.187086
properti doc_42 1 0.374171
properti doc_480 1 0.115130
properti doc_501 1 0.374171
properti doc_504 1 0.187086
properti doc_533 1 0.136062
properti doc_536 1 0.149669
properti doc_540 2 0.374171
properti doc_553 1 0.213812
properti doc_632 1 0.299337
properti doc_639 1 0.374171
properti doc_659 1 0.374171
properti doc_699 1 0.249448
properti doc_747 1 0.374171
properti doc_81 2 0.332597
properti doc_816 1 0.498895
properti doc_905 1 0.136062
properti doc_925 1 0.299337
prophas doc_79 1 1.004840
prophylact doc_339 1 0.452318
prophylact doc_962 2 0.904637
prophylaxi doc_339 1 0.386205
prophylaxi doc_370 1 0.579307
prophylaxi doc_459 1 0.386205
prophylaxi doc_831 1 0.257470
prophylaxi doc_901 1 0.257470
propion doc_442 1 0.746155
propion doc_588 1 0.319781
propion doc_594 1 0.279808
propion doc_597 2 0.373077
propion doc_678 1 0.319781
propion doc_683 1 0.248718
proport doc_126 1 0.205483
proport doc_158 1 0.205483
proport doc_159 1 0.182652
proport doc_176 1 0.234838
proport doc_199 1 0.102741
proport doc_247 1 0.328773
proport doc_306 1 0.273977
proport doc_312 1 0.328773
proport doc_340 1 0.410966
proport doc_36 1 0.410966
proport doc_376 1 0.328773
proport doc_38 1 0.205483
proport doc_427 1 0.149442
proport doc_444 2 0.328773
proport doc_604 1 0.410966
proport doc_634 1 0.273977
proport doc_707 1 0.547955
proport doc_733 1 0.149442
proport doc_798 1 0.273977
proport doc_875 1 0.547955
proport doc_880 1 0.273977
proport doc_886 1 0.234838
proport doc_901 1 0.182652
proport doc_98 1 0.164386
propos doc_1004 1 0.184427
propos doc_1032 2 0.526934
propos doc_235 1 0.461068
propos doc_313 1 0.167661
propos doc_334 1 0.368854
propos doc_393 1 0.307378
propos doc_5 1 0.461068
propos doc_557 1 0.368854
propos doc_608 1 0.263467
propos doc_610 1 0.922135
propos doc_620 2 0.614757
propos doc_638 1 0.461068
propos doc_709 1 0.461068
propos doc_829 1 0.614757
propos doc_980 1 0.115267
proposit doc_608 1 0.430646
propositu doc_866 2 1.205808
propriat doc_485 1 0.215323
propriocept doc_107 1 0.226159
propriocept doc_358 3 0.904637
propyl doc_297 1 0.602904
prospect doc_1033 2 0.868774
prospect doc_473 1 0.167072
prospect doc_543 1 0.434387
prospect doc_719 1 0.310276
prospect doc_816 1 0.723978
prospect doc_867 1 0.723978
prospect doc_893 1 0.361989
prostat doc_1031 4 1.241106
prostat doc_225 2 0.868774
prostat doc_227 2 2.171935
prostat doc_228 5 1.551382
prostat doc_444 5 1.085968
prostat doc_449 2 1.085968
prostat doc_990 2 1.447957
prostatectomi doc_1031 3 1.291937
prosthesi doc_117 1 0.482744
prosthesi doc_118 1 0.185671
prosthesi doc_242 1 0.344817
prosthesi doc_627 1 0.344817
prosthet doc_117 1 0.602904
prosthodontist doc_627 1 0.430646
protamin doc_84 2 0.753630
protean doc_456 1 1.004840
protect doc_1032 1 0.227706
protect doc_204 1 0.531314
protect doc_208 1 0.199243
protect doc_269 1 0.398486
protect doc_273 1 0.398486
protect doc_297 2 0.637577
protect doc_301 1 0.265657
protect doc_339 6 1.593942
protect doc_378 2 0.265657
protect doc_379 1 0.227706
protect doc_422 1 0.318788
protect doc_430 1 0.177105
protect doc_434 2 0.637577
protect doc_44 3 1.195457
protect doc_496 1 0.318788
protect doc_518 1 0.265657
protect doc_528 1 0.159394
protect doc_558 2 0.796971
protect doc_569 2 0.318788
protect doc_57 3 1.593942
protect doc_65 1 0.199243
protect doc_711 1 0.159394
protect doc_736 1 0.265657
protect doc_753 1 0.398486
protect doc_907 1 0.132829
protect doc_913 1 0.227706
protect doc_97 2 0.637577
protein doc_1010 1 0.584739
protein doc_1020 2 0.212632
protein doc_1022 3 0.701687
protein doc_13 3 1.169478
protein doc_142 4 1.169478
protein doc_15 2 0.292370
protein doc_166 2 0.334137
protein doc_171 1 0.233896
protein doc_180 5 1.169478
protein doc_181 4 1.169478
protein doc_186 3 1.169478
protein doc_224 1 0.584739
protein doc_24 1 0.292370
protein doc_256 4 0.935583
protein doc_257 1 0.194913
protein doc_278 1 0.167068
protein doc_28 2 0.389826
protein doc_286 1 0.389826
protein doc_288 1 0.194913
protein doc_29 9 1.169478
protein doc_306 3 0.584739
protein doc_336 5 0.730924
protein doc_348 1 0.194913
protein doc_395 1 0.146185
protein doc_401 1 0.116948
protein doc_41 2 0.167068
protein doc_417 1 0.129942
protein doc_457 1 0.146185
protein doc_458 1 0.129942
protein doc_465 3 0.701687
protein doc_472 2 0.212632
protein doc_473 1 0.089960
protein doc_475 2 1.169478
protein doc_476 1 0.194913
protein doc_499 24 1.169478
protein doc_500 4 0.668273
protein doc_501 4 1.169478
protein doc_503 1 0.194913
protein doc_504 6 0.877109
protein doc_506 1 0.233896
protein doc_507 2 0.584739
protein doc_509 4 0.519768
protein doc_51 2 0.779652
protein doc_511 2 0.334137
protein doc_514 2 0.584739
protein doc_517 2 0.334137
protein doc_533 8 0.850530
protein doc_542 4 0.389826
protein doc_549 4 0.935583
protein doc_551 6 0.877109
protein doc_573 1 0.129942
protein doc_575 1 0.233896
protein doc_581 3 0.269880
protein doc_589 1 0.167068
protein doc_597 4 0.389826
protein doc_600 11 1.072022
protein doc_637 1 0.068793
protein doc_64 1 0.233896
protein doc_658 1 0.233896
protein doc_663 3 0.877109
protein doc_667 1 0.389826
protein doc_68 4 0.935583
protein doc_686 7 0.818635
protein doc_747 1 0.292370
protein doc_755 3 0.584739
protein doc_756 1 0.146185
protein doc_763 2 0.779652
protein doc_841 1 0.077965
protein doc_856 1 0.106316
protein doc_865 1 0.068793
protein doc_93 1 0.292370
protein doc_943 6 1.002410
protein doc_951 1 0.389826
protein doc_985 2 0.334137
protein doc_987 5 0.324855
proteinas doc_142 1 0.678478
proteinas doc_164 1 0.678478
proteinasedigest doc_142 1 0.753630
proteinosi doc_286 2 2.009680
proteinot doc_286 1 1.004840
proteinur doc_457 2 0.753630
proteinuria doc_26 1 0.344817
proteinuria doc_29 2 0.536382
proteinuria doc_458 1 0.268191
proteinuria doc_461 1 0.804573
proteolysi doc_460 1 0.602904
proteolyt doc_460 2 0.965488
proteolyt doc_506 1 0.482744
proteolyt doc_985 1 0.344817
proteolyt doc_987 1 0.134095
protest doc_35 3 0.645969
proteu doc_552 2 1.205808
prothesi doc_772 1 1.507260
proto doc_435 1 0.274047
protocol doc_1001 1 0.344817
protocol doc_378 2 0.402286
protocol doc_810 1 0.482744
protocol doc_876 1 0.301715
protodiastol doc_321 1 0.430646
protoplasm doc_880 1 0.502420
protoplast doc_473 3 0.695659
prototroph doc_471 1 0.502420
prototyp doc_640 1 0.376815
protozoa doc_732 1 0.137024
protract doc_795 1 0.678478
protract doc_989 1 0.387701
protrud doc_238 1 0.502420
provabl doc_208 1 0.339239
provabl doc_63 1 0.452318
prove doc_1031 1 0.217457
prove doc_112 1 0.190275
prove doc_114 1 0.217457
prove doc_118 1 0.117092
prove doc_216 1 0.380550
prove doc_23 1 0.217457
prove doc_253 1 0.304440
prove doc_260 1 0.380550
prove doc_292 1 0.169133
prove doc_326 1 0.138382
prove doc_359 1 0.190275
prove doc_389 1 0.507400
prove doc_402 1 0.253700
prove doc_413 1 0.507400
prove doc_462 1 0.304440
prove doc_463 1 0.253700
prove doc_471 1 0.253700
prove doc_485 1 0.108729
prove doc_548 1 0.253700
prove doc_604 1 0.380550
prove doc_611 2 0.608880
prove doc_647 1 0.253700
prove doc_65 1 0.190275
prove doc_651 1 0.253700
prove doc_661 1 0.304440
prove doc_715 1 0.126850
prove doc_727 1 0.304440
prove doc_806 1 0.380550
prove doc_865 1 0.089541
prove doc_959 1 0.138382
prove doc_985 2 0.434914
prove doc_987 1 0.084567
proven doc_1014 1 2.238464
proven doc_139 1 1.119232
proven doc_291 1 0.203497
proven doc_306 1 0.373077
proven doc_560 1 0.559616
proven doc_81 1 0.248718
provera doc_775 1 0.502420
provid doc_1003 1 0.667829
provid doc_1029 1 0.222610
provid doc_1033 1 0.267132
provid doc_110 1 0.333915
provid doc_118 1 0.102743
provid doc_125 1 0.445219
provid doc_126 1 0.166957
provid doc_127 1 0.445219
provid doc_13 1 0.445219
provid doc_195 1 0.333915
provid doc_212 2 0.296813
provid doc_233 1 0.445219
provid doc_239 1 0.667829
provid doc_240 1 0.148406
provid doc_278 1 0.190808
provid doc_287 1 0.267132
provid doc_309 1 0.667829
provid doc_317 1 0.267132
provid doc_325 1 0.333915
provid doc_393 1 0.222610
provid doc_399 1 0.222610
provid doc_402 1 0.222610
provid doc_409 1 0.445219
provid doc_422 1 0.267132
provid doc_434 1 0.267132
provid doc_548 1 0.222610
provid doc_577 1 0.190808
provid doc_581 1 0.102743
provid doc_593 1 0.121423
provid doc_609 1 0.133566
provid doc_669 1 0.267132
provid doc_674 1 0.190808
provid doc_738 1 0.222610
provid doc_740 1 0.222610
provid doc_756 1 0.166957
provid doc_770 1 0.667829
provid doc_771 1 0.333915
provid doc_775 1 0.222610
provid doc_776 1 0.166957
provid doc_784 1 0.190808
provid doc_788 1 0.333915
provid doc_798 1 0.222610
provid doc_817 1 0.267132
provid doc_826 1 0.267132
provid doc_84 1 0.166957
provid doc_852 1 0.445219
provid doc_877 1 0.333915
provid doc_883 1 0.166957
provid doc_888 1 0.222610
provid doc_971 1 0.267132
provinc doc_732 1 0.115374
provinc doc_733 1 0.230749
provinc doc_984 2 1.692159
provis doc_889 1 1.507260
provision doc_1013 1 0.251210
provok doc_284 1 0.301715
provok doc_329 1 0.482744
provok doc_400 1 0.301715
provok doc_544 1 0.804573
prows doc_456 1 1.004840
proxim doc_1019 2 0.790923
proxim doc_1032 1 0.282473
proxim doc_266 1 0.247163
proxim doc_280 1 0.247163
proxim doc_35 3 0.423709
proxim doc_555 1 0.494327
proxim doc_681 1 0.197731
proxim doc_687 1 0.329551
proxim doc_825 1 0.659103
